order_id,order_date,customer_id,product_id,quantity,payment_method,order_status,unit_price,cost_price,gross_amount,refund_amount,revenue,cost,margin
O00840,2026-03-13,C0313,P073,4.0,UPI,Delivered,8017.96,5695.21,32071.84,0.0,32071.84,22780.84,9291.0
O00841,2026-01-12,C0126,P063,1.0,Net Banking,Delivered,990.1,448.51,990.1,0.0,990.1,448.51,541.59
O00842,2025-01-20,C0012,P076,4.0,Net Banking,Delivered,7520.44,5735.15,30081.76,0.0,30081.76,22940.6,7141.16
O00843,2026-08-10,C0016,P044,3.0,Card,Delivered,1909.17,978.34,5727.51,0.0,5727.51,2935.02,2792.49
O00844,2025-03-11,C0208,P038,3.0,Net Banking,Delivered,12836.48,6455.88,38509.44,0.0,38509.44,19367.64,19141.8
O00845,2025-07-30,C0043,P060,3.0,UPI,Delivered,3689.37,2341.82,11068.11,0.0,11068.11,7025.46,4042.65
O00846,2025-04-11,C0373,P071,3.0,UPI,Delivered,7918.43,4032.33,23755.29,0.0,23755.29,12096.99,11658.3
O00847,2025-05-12,C0135,P048,3.0,Net Banking,Delivered,12030.44,8903.65,36091.32,0.0,36091.32,26710.95,9380.37
O00848,2026-01-16,C0228,P018,4.0,UPI,Refunded,303.49,206.25,1213.96,1213.96,0.0,825.0,-825.0
O00849,2025-05-12,C0111,P016,1.0,UPI,Refunded,7090.56,3781.92,7090.56,7090.56,0.0,3781.92,-3781.92
O00850,2025-01-20,C0307,P055,1.0,Card,Delivered,14841.02,10384.11,14841.02,0.0,14841.02,10384.11,4456.91
O00851,2026-06-20,C0160,P039,3.0,Net Banking,Delivered,10818.63,6060.84,32455.89,0.0,32455.89,18182.52,14273.37
O00852,2025-08-15,C0331,P068,4.0,UPI,Refunded,12071.31,7153.93,48285.24,48285.24,0.0,28615.72,-28615.72
O00853,2025-06-03,C0264,P059,2.0,Net Banking,Delivered,12616.04,7036.26,25232.08,0.0,25232.08,14072.52,11159.56
O00854,2026-04-14,C0225,P062,2.0,Card,Delivered,2068.98,1188.23,4137.96,0.0,4137.96,2376.46,1761.5
O00855,2026-02-09,C0217,P013,4.0,Net Banking,Delivered,6574.21,4979.47,26296.84,0.0,26296.84,19917.88,6378.96
O00856,2025-07-21,C0045,P006,3.0,UPI,Delivered,6245.94,3616.94,18737.82,0.0,18737.82,10850.82,7887.0
O00857,2025-02-07,C0214,P077,1.0,Net Banking,Delivered,14946.14,7546.37,14946.14,0.0,14946.14,7546.37,7399.77
O00858,2025-07-07,C0059,P060,4.0,UPI,Delivered,3689.37,2341.82,14757.48,0.0,14757.48,9367.28,5390.2
O00859,2025-02-26,C0132,P014,2.0,UPI,Delivered,13186.98,9133.57,26373.96,0.0,26373.96,18267.14,8106.82
O00860,2025-01-20,C0104,P054,2.0,UPI,Delivered,13584.74,8606.48,27169.48,0.0,27169.48,17212.96,9956.52
O00861,2025-09-30,C0195,P004,2.0,Card,Refunded,8094.9,5940.38,16189.8,16189.8,0.0,11880.76,-11880.76
O00862,2025-04-29,C0413,P039,3.0,Net Banking,Delivered,10818.63,6060.84,32455.89,0.0,32455.89,18182.52,14273.37
O00863,2026-08-06,C0157,P072,2.0,Card,Delivered,9079.93,6344.33,18159.86,0.0,18159.86,12688.66,5471.2
O00864,2026-05-31,C0098,P025,4.0,Net Banking,Delivered,1601.59,753.23,6406.36,0.0,6406.36,3012.92,3393.44
O00865,2025-08-09,C0226,P077,4.0,Card,Delivered,14946.14,7546.37,59784.56,0.0,59784.56,30185.48,29599.08
O00866,2026-06-10,C0412,P032,2.0,Cash on Delivery,Delivered,5244.65,3856.3,10489.3,0.0,10489.3,7712.6,2776.7
O00867,2026-05-30,C0205,P059,4.0,UPI,Cancelled,12616.04,7036.26,50464.16,0.0,50464.16,28145.04,22319.12
O00868,2025-12-02,C0079,P063,2.0,UPI,Delivered,990.1,448.51,1980.2,0.0,1980.2,897.02,1083.18
O00869,2025-02-24,C0124,P038,2.0,Card,Delivered,12836.48,6455.88,25672.96,0.0,25672.96,12911.76,12761.2
O00870,2026-05-15,C0428,P053,1.0,Cash on Delivery,Delivered,9131.74,4112.66,9131.74,0.0,9131.74,4112.66,5019.08
O00871,2026-06-20,C0218,P067,3.0,UPI,Delivered,12445.22,5676.03,37335.66,0.0,37335.66,17028.09,20307.57
O00872,2025-06-11,C0004,P028,3.0,Net Banking,Delivered,8837.13,6620.33,26511.39,0.0,26511.39,19860.99,6650.4
O00873,2026-08-17,C0090,P003,1.0,Card,Refunded,13309.48,9919.88,13309.48,13309.48,0.0,9919.88,-9919.88
O00874,2025-06-08,C0104,P080,1.0,UPI,Delivered,9457.18,5733.69,9457.18,0.0,9457.18,5733.69,3723.49
O00875,2025-07-07,C0393,P022,3.0,UPI,Delivered,1329.44,646.27,3988.32,0.0,3988.32,1938.81,2049.51
O00876,2025-03-01,C0119,P038,2.0,Card,Refunded,12836.48,6455.88,25672.96,25672.96,0.0,12911.76,-12911.76
O00877,2025-11-15,C0133,P072,2.0,Card,Delivered,9079.93,6344.33,18159.86,0.0,18159.86,12688.66,5471.2
O00878,2025-07-30,C0312,P072,3.0,Net Banking,Delivered,9079.93,6344.33,27239.79,0.0,27239.79,19032.99,8206.8
O00879,2026-02-10,C0096,P062,2.0,Net Banking,Delivered,2068.98,1188.23,4137.96,0.0,4137.96,2376.46,1761.5
O00880,2025-04-19,C0434,P057,1.0,UPI,Delivered,1255.3,644.89,1255.3,0.0,1255.3,644.89,610.41
O00881,2025-03-17,C0331,P006,2.0,UPI,Delivered,6245.94,3616.94,12491.88,0.0,12491.88,7233.88,5258.0
O00882,2026-06-26,C0143,P078,2.0,Card,Cancelled,13492.31,9504.32,26984.62,0.0,26984.62,19008.64,7975.98
O00883,2025-11-10,C0288,P032,4.0,UPI,Delivered,5244.65,3856.3,20978.6,0.0,20978.6,15425.2,5553.4
O00884,2025-04-27,C0028,P010,4.0,UPI,Delivered,10026.33,7331.49,40105.32,0.0,40105.32,29325.96,10779.36
O00885,2025-01-19,C0278,P003,4.0,Card,Delivered,13309.48,9919.88,53237.92,0.0,53237.92,39679.52,13558.4
O00886,2026-03-08,C0233,P059,2.0,UPI,Delivered,12616.04,7036.26,25232.08,0.0,25232.08,14072.52,11159.56
O00887,2025-12-16,C0017,P076,3.0,UPI,Delivered,7520.44,5735.15,22561.32,0.0,22561.32,17205.45,5355.87
O00888,2025-07-02,C0059,P049,1.0,Cash on Delivery,Delivered,4107.04,1855.14,4107.04,0.0,4107.04,1855.14,2251.9
O00889,2025-04-23,C0090,P059,2.0,Net Banking,Delivered,12616.04,7036.26,25232.08,0.0,25232.08,14072.52,11159.56
O00890,2025-07-02,C0199,P031,3.0,Card,Delivered,1647.98,1037.32,4943.94,0.0,4943.94,3111.96,1831.98
O00891,2026-04-26,C0362,P069,2.0,Cash on Delivery,Delivered,9557.74,6950.77,19115.48,0.0,19115.48,13901.54,5213.94
O00892,2025-05-26,C0441,P062,1.0,Net Banking,Delivered,2068.98,1188.23,2068.98,0.0,2068.98,1188.23,880.75
O00893,2025-04-23,C0026,P052,2.0,Net Banking,Delivered,13297.72,9971.58,26595.44,0.0,26595.44,19943.16,6652.28
O00894,2026-04-21,C0025,P041,1.0,Net Banking,Delivered,4375.8,3312.17,4375.8,0.0,4375.8,3312.17,1063.63
O00895,2025-10-30,C0394,P031,2.0,Cash on Delivery,Delivered,1647.98,1037.32,3295.96,0.0,3295.96,2074.64,1221.32
O00896,2025-04-28,C0301,P022,1.0,Cash on Delivery,Delivered,1329.44,646.27,1329.44,0.0,1329.44,646.27,683.17
O00897,2025-06-10,C0339,P004,2.0,Net Banking,Delivered,8094.9,5940.38,16189.8,0.0,16189.8,11880.76,4309.04
O00898,2026-02-05,C0267,P013,1.0,UPI,Refunded,6574.21,4979.47,6574.21,6574.21,0.0,4979.47,-4979.47
O00899,2025-07-17,C0181,P045,4.0,UPI,Delivered,6056.96,4487.85,24227.84,0.0,24227.84,17951.4,6276.44
O00900,2025-09-17,C0360,P042,2.0,Cash on Delivery,Refunded,13681.98,6634.74,27363.96,27363.96,0.0,13269.48,-13269.48
O00901,2025-02-16,C0068,P049,2.0,Cash on Delivery,Delivered,4107.04,1855.14,8214.08,0.0,8214.08,3710.28,4503.8
O00902,2026-02-03,C0351,P020,3.0,Cash on Delivery,Delivered,5944.27,3719.68,17832.81,0.0,17832.81,11159.04,6673.77
O00903,2026-07-13,C0412,P077,3.0,Net Banking,Delivered,14946.14,7546.37,44838.42,0.0,44838.42,22639.11,22199.31
O00904,2025-03-19,C0321,P054,1.0,UPI,Refunded,13584.74,8606.48,13584.74,13584.74,0.0,8606.48,-8606.48
O00905,2025-05-04,C0049,P036,2.0,Cash on Delivery,Delivered,7169.47,3806.59,14338.94,0.0,14338.94,7613.18,6725.76
O00906,2025-03-16,C0175,P001,1.0,Cash on Delivery,Delivered,8541.95,5952.01,8541.95,0.0,8541.95,5952.01,2589.94
O00907,2025-05-17,C0052,P015,4.0,Card,Refunded,6437.34,3494.57,25749.36,25749.36,0.0,13978.28,-13978.28
O00908,2026-08-25,C0102,P077,3.0,Net Banking,Delivered,14946.14,7546.37,44838.42,0.0,44838.42,22639.11,22199.31
O00909,2026-02-04,C0216,P017,1.0,Card,Delivered,14858.02,6711.03,14858.02,0.0,14858.02,6711.03,8146.99
O00910,2026-05-20,C0438,P024,1.0,UPI,Delivered,1074.45,835.05,1074.45,0.0,1074.45,835.05,239.4
O00911,2026-05-15,C0188,P058,3.0,Card,Delivered,6203.23,2963.61,18609.69,0.0,18609.69,8890.83,9718.86
O00912,2026-07-27,C0057,P072,2.0,Card,Delivered,9079.93,6344.33,18159.86,0.0,18159.86,12688.66,5471.2
O00913,2025-05-18,C0047,P023,1.0,Card,Delivered,439.44,327.46,439.44,0.0,439.44,327.46,111.98
O00914,2025-02-19,C0159,P046,3.0,Net Banking,Delivered,2129.23,1633.62,6387.69,0.0,6387.69,4900.86,1486.83
O00915,2025-09-11,C0174,P072,2.0,UPI,Delivered,9079.93,6344.33,18159.86,0.0,18159.86,12688.66,5471.2
O00916,2026-07-17,C0242,P008,4.0,Card,Refunded,12118.46,7359.58,48473.84,48473.84,0.0,29438.32,-29438.32
O00917,2026-03-02,C0282,P059,3.0,Net Banking,Cancelled,12616.04,7036.26,37848.12,0.0,37848.12,21108.78,16739.34
O00918,2026-07-01,C0241,P059,1.0,UPI,Delivered,12616.04,7036.26,12616.04,0.0,12616.04,7036.26,5579.78
O00919,2025-10-29,C0370,P013,4.0,Cash on Delivery,Delivered,6574.21,4979.47,26296.84,0.0,26296.84,19917.88,6378.96
O00920,2026-08-04,C0005,P039,2.0,Card,Delivered,10818.63,6060.84,21637.26,0.0,21637.26,12121.68,9515.58
O00921,2025-12-15,C0084,P028,2.0,UPI,Delivered,8837.13,6620.33,17674.26,0.0,17674.26,13240.66,4433.6
O00922,2025-02-18,C0308,P061,3.0,Card,Delivered,12510.45,6107.96,37531.35,0.0,37531.35,18323.88,19207.47
O00923,2025-03-15,C0361,P016,3.0,Cash on Delivery,Delivered,7090.56,3781.92,21271.68,0.0,21271.68,11345.76,9925.92
O00924,2025-09-18,C0248,P002,3.0,UPI,Delivered,7371.61,3402.04,22114.83,0.0,22114.83,10206.12,11908.71
O00925,2025-12-22,C0054,P017,2.0,Net Banking,Delivered,14858.02,6711.03,29716.04,0.0,29716.04,13422.06,16293.98
O00926,2026-08-05,C0161,P030,4.0,UPI,Delivered,6154.82,4114.48,24619.28,0.0,24619.28,16457.92,8161.36
O00927,2026-08-25,C0434,P013,2.0,Net Banking,Delivered,6574.21,4979.47,13148.42,0.0,13148.42,9958.94,3189.48
O00928,2025-09-17,C0422,P013,1.0,UPI,Delivered,6574.21,4979.47,6574.21,0.0,6574.21,4979.47,1594.74
O00929,2025-10-22,C0411,P043,2.0,Net Banking,Delivered,962.98,655.47,1925.96,0.0,1925.96,1310.94,615.02
O00930,2025-11-09,C0226,P021,1.0,Cash on Delivery,Delivered,14009.07,10751.96,14009.07,0.0,14009.07,10751.96,3257.11
O00931,2025-07-01,C0015,P055,4.0,Cash on Delivery,Delivered,14841.02,10384.11,59364.08,0.0,59364.08,41536.44,17827.64
O00932,2025-12-30,C0224,P040,3.0,Cash on Delivery,Delivered,8959.9,4737.71,26879.7,0.0,26879.7,14213.13,12666.57
O00933,2025-07-07,C0061,P015,3.0,UPI,Delivered,6437.34,3494.57,19312.02,0.0,19312.02,10483.71,8828.31
O00934,2026-07-23,C0122,P073,2.0,Cash on Delivery,Delivered,8017.96,5695.21,16035.92,0.0,16035.92,11390.42,4645.5
O00935,2026-06-27,C0277,P052,3.0,Card,Delivered,13297.72,9971.58,39893.16,0.0,39893.16,29914.74,9978.42
O00936,2026-08-19,C0046,P074,4.0,Cash on Delivery,Delivered,4125.43,2092.99,16501.72,0.0,16501.72,8371.96,8129.76
O00937,2026-07-02,C0390,P053,3.0,Net Banking,Delivered,9131.74,4112.66,27395.22,0.0,27395.22,12337.98,15057.24
O00938,2026-02-12,C0294,P052,2.0,Net Banking,Refunded,13297.72,9971.58,26595.44,26595.44,0.0,19943.16,-19943.16
O00939,2026-02-18,C0062,P030,4.0,Net Banking,Delivered,6154.82,4114.48,24619.28,0.0,24619.28,16457.92,8161.36
O00940,2025-12-08,C0086,P033,1.0,UPI,Delivered,7981.03,5524.39,7981.03,0.0,7981.03,5524.39,2456.64
O00941,2025-08-08,C0446,P057,2.0,Card,Cancelled,1255.3,644.89,2510.6,0.0,2510.6,1289.78,1220.82
O00942,2025-06-12,C0210,P052,1.0,Cash on Delivery,Delivered,13297.72,9971.58,13297.72,0.0,13297.72,9971.58,3326.14
O00943,2025-08-08,C0078,P009,4.0,Card,Delivered,8214.5,3816.82,32858.0,0.0,32858.0,15267.28,17590.72
O00944,2025-09-27,C0202,P054,2.0,Card,Delivered,13584.74,8606.48,27169.48,0.0,27169.48,17212.96,9956.52
O00945,2026-02-04,C0302,P001,2.0,Net Banking,Delivered,8541.95,5952.01,17083.9,0.0,17083.9,11904.02,5179.88
O00946,2025-07-01,C0397,P044,4.0,Net Banking,Delivered,1909.17,978.34,7636.68,0.0,7636.68,3913.36,3723.32
O00947,2025-07-24,C0223,P075,3.0,Net Banking,Delivered,7874.14,5546.4,23622.42,0.0,23622.42,16639.2,6983.22
O00948,2026-08-05,C0222,P080,2.0,UPI,Refunded,9457.18,5733.69,18914.36,18914.36,0.0,11467.38,-11467.38
O00949,2026-07-10,C0003,P009,2.0,Card,Cancelled,8214.5,3816.82,16429.0,0.0,16429.0,7633.64,8795.36
O00950,2025-08-16,C0006,P032,1.0,Card,Delivered,5244.65,3856.3,5244.65,0.0,5244.65,3856.3,1388.35
O00951,2026-08-19,C0093,P015,3.0,UPI,Delivered,6437.34,3494.57,19312.02,0.0,19312.02,10483.71,8828.31
O00952,2025-09-07,C0008,P012,1.0,UPI,Delivered,7946.47,4438.79,7946.47,0.0,7946.47,4438.79,3507.68
O00953,2026-03-17,C0428,P078,1.0,UPI,Delivered,13492.31,9504.32,13492.31,0.0,13492.31,9504.32,3987.99
O00954,2026-06-17,C0235,P057,3.0,Card,Delivered,1255.3,644.89,3765.9,0.0,3765.9,1934.67,1831.23
O00955,2025-07-15,C0108,P008,3.0,Card,Delivered,12118.46,7359.58,36355.38,0.0,36355.38,22078.74,14276.64
O00956,2026-06-03,C0161,P072,4.0,Net Banking,Refunded,9079.93,6344.33,36319.72,36319.72,0.0,25377.32,-25377.32
O00957,2025-03-11,C0209,P027,3.0,Net Banking,Cancelled,7352.79,4560.98,22058.37,0.0,22058.37,13682.94,8375.43
O00958,2026-02-03,C0240,P062,2.0,Card,Delivered,2068.98,1188.23,4137.96,0.0,4137.96,2376.46,1761.5
O00959,2025-07-22,C0331,P012,3.0,Net Banking,Delivered,7946.47,4438.79,23839.41,0.0,23839.41,13316.37,10523.04
O00960,2025-05-28,C0333,P065,4.0,UPI,Delivered,839.96,413.59,3359.84,0.0,3359.84,1654.36,1705.48
O00961,2026-04-17,C0050,P042,4.0,Cash on Delivery,Delivered,13681.98,6634.74,54727.92,0.0,54727.92,26538.96,28188.96
O00962,2025-07-18,C0011,P062,4.0,Net Banking,Delivered,2068.98,1188.23,8275.92,0.0,8275.92,4752.92,3523.0
O00963,2026-03-02,C0351,P011,3.0,Card,Delivered,11146.48,5146.21,33439.44,0.0,33439.44,15438.63,18000.81
O00964,2026-05-07,C0156,P043,3.0,Net Banking,Delivered,962.98,655.47,2888.94,0.0,2888.94,1966.41,922.53
O00965,2025-05-22,C0070,P017,1.0,Net Banking,Delivered,14858.02,6711.03,14858.02,0.0,14858.02,6711.03,8146.99
O00966,2025-11-09,C0169,P032,1.0,Net Banking,Delivered,5244.65,3856.3,5244.65,0.0,5244.65,3856.3,1388.35
O00967,2025-06-14,C0272,P040,2.0,Cash on Delivery,Delivered,8959.9,4737.71,17919.8,0.0,17919.8,9475.42,8444.38
O00968,2025-11-10,C0068,P023,1.0,UPI,Delivered,439.44,327.46,439.44,0.0,439.44,327.46,111.98
O00969,2025-01-21,C0355,P056,2.0,Card,Delivered,11227.29,6010.72,22454.58,0.0,22454.58,12021.44,10433.14
O00970,2025-03-23,C0252,P006,4.0,Cash on Delivery,Delivered,6245.94,3616.94,24983.76,0.0,24983.76,14467.76,10516.0
O00971,2026-08-04,C0048,P050,1.0,Card,Delivered,8951.75,6450.47,8951.75,0.0,8951.75,6450.47,2501.28
O00972,2025-05-11,C0184,P037,3.0,Card,Delivered,4665.94,2341.94,13997.82,0.0,13997.82,7025.82,6972.0
O00973,2026-08-22,C0320,P064,1.0,Card,Delivered,5946.13,4282.19,5946.13,0.0,5946.13,4282.19,1663.94
O00974,2025-11-01,C0187,P054,2.0,Cash on Delivery,Delivered,13584.74,8606.48,27169.48,0.0,27169.48,17212.96,9956.52
O00975,2026-01-06,C0090,P072,1.0,UPI,Delivered,9079.93,6344.33,9079.93,0.0,9079.93,6344.33,2735.6
O00976,2026-01-19,C0446,P049,4.0,Card,Delivered,4107.04,1855.14,16428.16,0.0,16428.16,7420.56,9007.6
O00977,2026-03-21,C0332,P011,3.0,UPI,Delivered,11146.48,5146.21,33439.44,0.0,33439.44,15438.63,18000.81
O00978,2026-03-01,C0139,P049,2.0,UPI,Delivered,4107.04,1855.14,8214.08,0.0,8214.08,3710.28,4503.8
O00979,2025-06-10,C0357,P021,3.0,Net Banking,Delivered,14009.07,10751.96,42027.21,0.0,42027.21,32255.88,9771.33
O00980,2025-06-27,C0089,P066,3.0,Cash on Delivery,Delivered,14371.87,7811.16,43115.61,0.0,43115.61,23433.48,19682.13
O00981,2026-05-05,C0274,P063,2.0,Cash on Delivery,Delivered,990.1,448.51,1980.2,0.0,1980.2,897.02,1083.18
O00982,2025-11-23,C0019,P028,3.0,Net Banking,Delivered,8837.13,6620.33,26511.39,0.0,26511.39,19860.99,6650.4
O00983,2026-08-21,C0311,P017,3.0,Net Banking,Delivered,14858.02,6711.03,44574.06,0.0,44574.06,20133.09,24440.97
O00984,2025-10-16,C0358,P006,1.0,UPI,Delivered,6245.94,3616.94,6245.94,0.0,6245.94,3616.94,2629.0
O00985,2026-08-16,C0374,P019,3.0,Card,Delivered,3026.45,1410.62,9079.35,0.0,9079.35,4231.86,4847.49
O00986,2026-07-27,C0154,P056,3.0,Cash on Delivery,Delivered,11227.29,6010.72,33681.87,0.0,33681.87,18032.16,15649.71
O00987,2026-07-27,C0390,P028,3.0,Card,Refunded,8837.13,6620.33,26511.39,26511.39,0.0,19860.99,-19860.99
O00988,2025-12-20,C0260,P066,3.0,Card,Delivered,14371.87,7811.16,43115.61,0.0,43115.61,23433.48,19682.13
O00989,2025-01-28,C0108,P038,2.0,Net Banking,Cancelled,12836.48,6455.88,25672.96,0.0,25672.96,12911.76,12761.2
O00990,2025-02-12,C0371,P037,4.0,Card,Cancelled,4665.94,2341.94,18663.76,0.0,18663.76,9367.76,9296.0
O00991,2026-02-27,C0285,P068,1.0,UPI,Delivered,12071.31,7153.93,12071.31,0.0,12071.31,7153.93,4917.38
O00992,2026-08-21,C0059,P049,3.0,Net Banking,Delivered,4107.04,1855.14,12321.12,0.0,12321.12,5565.42,6755.7
O00993,2025-06-26,C0125,P043,3.0,Card,Delivered,962.98,655.47,2888.94,0.0,2888.94,1966.41,922.53
O00994,2026-06-13,C0354,P036,2.0,Net Banking,Refunded,7169.47,3806.59,14338.94,14338.94,0.0,7613.18,-7613.18
O00995,2026-05-09,C0273,P058,4.0,UPI,Delivered,6203.23,2963.61,24812.92,0.0,24812.92,11854.44,12958.48
O00996,2025-07-17,C0107,P013,3.0,UPI,Delivered,6574.21,4979.47,19722.63,0.0,19722.63,14938.41,4784.22
O00997,2026-07-31,C0299,P052,2.0,Card,Delivered,13297.72,9971.58,26595.44,0.0,26595.44,19943.16,6652.28
O00998,2026-06-01,C0245,P058,1.0,Net Banking,Delivered,6203.23,2963.61,6203.23,0.0,6203.23,2963.61,3239.62
O00999,2026-05-29,C0336,P032,1.0,Card,Delivered,5244.65,3856.3,5244.65,0.0,5244.65,3856.3,1388.35
O01000,2025-01-22,C0450,P060,3.0,Card,Delivered,3689.37,2341.82,11068.11,0.0,11068.11,7025.46,4042.65
O01001,2025-04-22,C0418,P058,3.0,Net Banking,Delivered,6203.23,2963.61,18609.69,0.0,18609.69,8890.83,9718.86
O01002,2025-02-26,C0247,P056,4.0,Card,Cancelled,11227.29,6010.72,44909.16,0.0,44909.16,24042.88,20866.28
O01003,2025-03-07,C0008,P028,4.0,UPI,Delivered,8837.13,6620.33,35348.52,0.0,35348.52,26481.32,8867.2
O01004,2025-04-08,C0141,P001,3.0,Net Banking,Delivered,8541.95,5952.01,25625.85,0.0,25625.85,17856.03,7769.82
O01005,2025-05-24,C0362,P042,2.0,Net Banking,Delivered,13681.98,6634.74,27363.96,0.0,27363.96,13269.48,14094.48
O01006,2026-03-11,C0008,P048,4.0,Net Banking,Delivered,12030.44,8903.65,48121.76,0.0,48121.76,35614.6,12507.16
O01007,2025-03-27,C0352,P040,3.0,Net Banking,Delivered,8959.9,4737.71,26879.7,0.0,26879.7,14213.13,12666.57
O01008,2026-08-11,C0094,P063,4.0,Card,Delivered,990.1,448.51,3960.4,0.0,3960.4,1794.04,2166.36
O01009,2025-12-10,C0321,P076,3.0,Card,Delivered,7520.44,5735.15,22561.32,0.0,22561.32,17205.45,5355.87
O01010,2025-10-21,C0427,P072,1.0,UPI,Delivered,9079.93,6344.33,9079.93,0.0,9079.93,6344.33,2735.6
O01011,2026-07-25,C0039,P080,3.0,Cash on Delivery,Delivered,9457.18,5733.69,28371.54,0.0,28371.54,17201.07,11170.47
O01012,2025-08-31,C0081,P004,1.0,Cash on Delivery,Delivered,8094.9,5940.38,8094.9,0.0,8094.9,5940.38,2154.52
O01013,2026-07-15,C0187,P038,4.0,UPI,Delivered,12836.48,6455.88,51345.92,0.0,51345.92,25823.52,25522.4
O01014,2025-02-01,C0084,P027,3.0,Cash on Delivery,Delivered,7352.79,4560.98,22058.37,0.0,22058.37,13682.94,8375.43
O01015,2026-01-26,C0088,P009,4.0,UPI,Delivered,8214.5,3816.82,32858.0,0.0,32858.0,15267.28,17590.72
O01016,2025-10-04,C0242,P016,1.0,Card,Delivered,7090.56,3781.92,7090.56,0.0,7090.56,3781.92,3308.64
O01017,2026-06-16,C0342,P056,3.0,Net Banking,Delivered,11227.29,6010.72,33681.87,0.0,33681.87,18032.16,15649.71
O01018,2025-06-03,C0093,P076,4.0,Net Banking,Delivered,7520.44,5735.15,30081.76,0.0,30081.76,22940.6,7141.16
O01019,2026-01-18,C0086,P031,1.0,Card,Refunded,1647.98,1037.32,1647.98,1647.98,0.0,1037.32,-1037.32
O01020,2025-03-09,C0044,P014,4.0,Net Banking,Cancelled,13186.98,9133.57,52747.92,0.0,52747.92,36534.28,16213.64
O01021,2025-08-02,C0137,P025,2.0,Net Banking,Delivered,1601.59,753.23,3203.18,0.0,3203.18,1506.46,1696.72
O01022,2026-01-11,C0421,P034,1.0,Cash on Delivery,Delivered,11064.4,6882.23,11064.4,0.0,11064.4,6882.23,4182.17
O01023,2025-08-01,C0074,P067,1.0,Card,Delivered,12445.22,5676.03,12445.22,0.0,12445.22,5676.03,6769.19
O01024,2025-03-20,C0036,P024,1.0,Cash on Delivery,Delivered,1074.45,835.05,1074.45,0.0,1074.45,835.05,239.4
O01025,2026-08-27,C0101,P073,3.0,Cash on Delivery,Delivered,8017.96,5695.21,24053.88,0.0,24053.88,17085.63,6968.25
O01026,2026-01-16,C0156,P026,3.0,Net Banking,Delivered,852.67,632.13,2558.01,0.0,2558.01,1896.39,661.62
O01027,2025-02-27,C0426,P020,3.0,Net Banking,Delivered,5944.27,3719.68,17832.81,0.0,17832.81,11159.04,6673.77
O01028,2025-01-26,C0255,P064,2.0,Card,Delivered,5946.13,4282.19,11892.26,0.0,11892.26,8564.38,3327.88
O01029,2026-03-23,C0171,P010,2.0,Net Banking,Delivered,10026.33,7331.49,20052.66,0.0,20052.66,14662.98,5389.68
O01030,2025-03-07,C0216,P067,1.0,Net Banking,Delivered,12445.22,5676.03,12445.22,0.0,12445.22,5676.03,6769.19
O01031,2025-09-11,C0170,P024,2.0,Card,Delivered,1074.45,835.05,2148.9,0.0,2148.9,1670.1,478.8
O01032,2025-02-13,C0252,P005,4.0,Net Banking,Delivered,6783.17,4076.36,27132.68,0.0,27132.68,16305.44,10827.24
O01033,2025-04-07,C0360,P067,1.0,Cash on Delivery,Delivered,12445.22,5676.03,12445.22,0.0,12445.22,5676.03,6769.19
O01034,2026-07-08,C0322,P058,1.0,Card,Delivered,6203.23,2963.61,6203.23,0.0,6203.23,2963.61,3239.62
O01035,2025-08-15,C0055,P027,4.0,Net Banking,Delivered,7352.79,4560.98,29411.16,0.0,29411.16,18243.92,11167.24
O01036,2026-03-12,C0432,P080,1.0,UPI,Delivered,9457.18,5733.69,9457.18,0.0,9457.18,5733.69,3723.49
O01037,2026-08-24,C0091,P015,2.0,Card,Delivered,6437.34,3494.57,12874.68,0.0,12874.68,6989.14,5885.54
O01038,2026-01-14,C0278,P035,3.0,Card,Delivered,349.19,257.18,1047.57,0.0,1047.57,771.54,276.03
O01039,2025-06-27,C0101,P076,4.0,UPI,Delivered,7520.44,5735.15,30081.76,0.0,30081.76,22940.6,7141.16
O01040,2026-03-03,C0155,P053,2.0,Net Banking,Cancelled,9131.74,4112.66,18263.48,0.0,18263.48,8225.32,10038.16
O01041,2025-11-03,C0377,P044,4.0,Net Banking,Delivered,1909.17,978.34,7636.68,0.0,7636.68,3913.36,3723.32
O01042,2026-05-19,C0349,P026,4.0,Card,Delivered,852.67,632.13,3410.68,0.0,3410.68,2528.52,882.16
O01043,2025-09-25,C0364,P047,1.0,Card,Delivered,14359.31,8667.35,14359.31,0.0,14359.31,8667.35,5691.96
O01044,2026-08-09,C0141,P034,1.0,Net Banking,Delivered,11064.4,6882.23,11064.4,0.0,11064.4,6882.23,4182.17
O01045,2025-01-08,C0173,P050,2.0,Net Banking,Delivered,8951.75,6450.47,17903.5,0.0,17903.5,12900.94,5002.56
O01046,2026-05-23,C0010,P012,4.0,Cash on Delivery,Delivered,7946.47,4438.79,31785.88,0.0,31785.88,17755.16,14030.72
O01047,2026-04-21,C0228,P004,1.0,Card,Delivered,8094.9,5940.38,8094.9,0.0,8094.9,5940.38,2154.52
O01048,2025-10-24,C0265,P048,1.0,Card,Delivered,12030.44,8903.65,12030.44,0.0,12030.44,8903.65,3126.79
O01049,2025-06-13,C0438,P055,4.0,UPI,Delivered,14841.02,10384.11,59364.08,0.0,59364.08,41536.44,17827.64
O01050,2026-04-30,C0248,P001,2.0,Cash on Delivery,Cancelled,8541.95,5952.01,17083.9,0.0,17083.9,11904.02,5179.88
