order_id,order_date,warehouse,carrier,route,product_type,day_of_week,season,promised_date,delay_days,actual_delivery_date,delivery_status,warehouse_processing_hours,distance_km,delivery_attempts
O00751,2026-04-30,Bengaluru-W1,Delhivery,West,Sports,Wednesday,Festive,2026-05-06,3,2026-05-09,Delayed,13.8,437.2,1
O00752,2026-08-08,Mumbai-W1,BlueDart,Local,Fashion,Tuesday,Monsoon,2026-08-12,3,2026-08-15,Delayed,12.0,1395.9,1
O00753,2026-07-14,Kolkata-W1,DTDC,Regional,Home,Wednesday,Festive,2026-07-21,4,2026-07-25,Delayed,19.2,226.3,1
O00754,2025-01-18,Kolkata-W1,XpressBees,East,Home,Saturday,Festive,2025-01-20,4,2025-01-24,Delayed,5.9,467.6,3
O00755,2026-04-23,Mumbai-W1,Delhivery,East,Beauty,Tuesday,Spring,2026-04-25,2,2026-04-27,Delayed,12.5,1699.6,3
O00756,2026-05-03,Kolkata-W1,Delhivery,East,Beauty,Sunday,Festive,2026-05-06,4,2026-05-10,Delayed,2.5,1483.8,3
O00757,2026-03-22,Bengaluru-W1,XpressBees,West,Beauty,Saturday,Monsoon,2026-03-25,1,2026-03-26,Delayed,31.0,1408.4,1
O00758,2025-12-06,Kolkata-W1,DTDC,North,Electronics,Sunday,Winter,2025-12-10,0,2025-12-10,On Time,5.2,1556.9,3
O00759,2026-06-15,Bengaluru-W1,DTDC,West,Fashion,Tuesday,Winter,2026-06-19,3,2026-06-22,Delayed,11.9,1350.5,1
O00760,2025-04-26,Delhi-W1,XpressBees,North,Electronics,Thursday,Monsoon,2025-04-30,0,2025-04-30,On Time,23.5,221.5,1
O00761,2025-03-15,Kolkata-W1,EcomExpress,West,Home,Sunday,Spring,2025-03-19,3,2025-03-22,Delayed,6.9,932.2,3
O00762,2025-09-26,Bengaluru-W1,DTDC,South,Beauty,Wednesday,Summer,2025-10-03,4,2025-10-07,Delayed,11.7,802.4,1
O00763,2025-04-26,Mumbai-W1,XpressBees,West,Beauty,Saturday,Spring,2025-05-03,1,2025-05-04,Delayed,10.1,563.5,1
O00764,2025-06-13,Delhi-W1,XpressBees,South,Beauty,Saturday,Monsoon,2025-06-15,5,2025-06-20,Delayed,6.6,1502.1,1
O00765,2026-08-06,Kolkata-W1,Delhivery,North,Sports,Wednesday,Festive,2026-08-09,2,2026-08-11,Delayed,5.7,838.1,1
O00766,2025-08-10,Bengaluru-W1,XpressBees,East,Fashion,Friday,Winter,2025-08-13,2,2025-08-15,Delayed,3.6,113.2,2
O00767,2025-05-06,Kolkata-W1,BlueDart,North,Electronics,Tuesday,Festive,2025-05-11,2,2025-05-13,Delayed,8.0,498.6,1
O00768,2025-06-25,Bengaluru-W1,Delhivery,Local,Fashion,Tuesday,Spring,2025-06-28,1,2025-06-29,Delayed,5.3,415.4,1
O00769,2026-01-10,Kolkata-W1,Delhivery,East,Beauty,Thursday,Monsoon,2026-01-13,1,2026-01-14,Delayed,5.0,1598.0,1
O00770,2026-05-13,Delhi-W1,DTDC,West,Home,Friday,Winter,2026-05-19,1,2026-05-20,Delayed,13.0,1167.2,1
O00771,2025-03-26,Delhi-W1,EcomExpress,West,Sports,Friday,Monsoon,2025-04-01,4,2025-04-05,Delayed,9.6,1010.9,1
O00772,2026-01-18,Kolkata-W1,DTDC,West,Fashion,Sunday,Winter,2026-01-23,0,2026-01-23,On Time,16.8,914.4,1
O00773,2026-04-08,Kolkata-W1,BlueDart,West,Home,Thursday,Winter,2026-04-12,0,2026-04-12,On Time,6.6,1172.0,2
O00774,2026-03-27,Hyderabad-W1,Delhivery,West,Beauty,Saturday,Winter,2026-04-01,2,2026-04-03,Delayed,3.8,1360.0,3
O00775,2026-06-02,Kolkata-W1,Delhivery,North,Beauty,Wednesday,Spring,2026-06-07,1,2026-06-08,Delayed,13.2,1000.1,2
O00776,2026-07-04,Kolkata-W1,XpressBees,South,Beauty,Saturday,Monsoon,2026-07-06,4,2026-07-10,Delayed,13.6,1689.2,1
O00777,2025-04-26,Delhi-W1,EcomExpress,North,Beauty,Monday,Summer,2025-05-03,3,2025-05-06,Delayed,10.7,1758.4,2
O00778,2025-01-08,Kolkata-W1,EcomExpress,Regional,Sports,Thursday,Summer,2025-01-11,3,2025-01-14,Delayed,4.9,1791.6,2
O00779,2025-08-06,Mumbai-W1,XpressBees,North,Sports,Wednesday,Summer,2025-08-08,1,2025-08-09,Delayed,9.1,1206.6,1
O00780,2026-08-13,Kolkata-W1,BlueDart,East,Fashion,Saturday,Monsoon,2026-08-20,1,2026-08-21,Delayed,3.7,1679.1,1
O00781,2026-02-08,Hyderabad-W1,EcomExpress,West,Beauty,Saturday,Festive,2026-02-11,4,2026-02-15,Delayed,5.2,731.0,3
O00782,2026-07-21,Bengaluru-W1,Delhivery,North,Sports,Friday,Monsoon,2026-07-26,0,2026-07-26,On Time,18.1,1548.0,3
O00783,2025-10-31,Delhi-W1,BlueDart,South,Home,Thursday,Winter,2025-11-03,1,2025-11-04,Delayed,6.2,1637.0,1
O00784,2026-04-12,Mumbai-W1,DTDC,West,Sports,Monday,Festive,2026-04-16,3,2026-04-19,Delayed,15.6,1627.9,1
O00785,2025-03-29,Bengaluru-W1,DTDC,Local,Sports,Tuesday,Winter,2025-04-02,1,2025-04-03,Delayed,11.2,1496.4,1
O00786,2025-01-10,Mumbai-W1,BlueDart,Regional,Fashion,Thursday,Winter,2025-01-15,1,2025-01-16,Delayed,23.2,734.8,2
O00787,2025-11-04,Delhi-W1,Delhivery,East,Sports,Monday,Monsoon,2025-11-10,1,2025-11-11,Delayed,10.9,290.2,2
O00788,2026-03-10,Hyderabad-W1,DTDC,South,Home,Monday,Summer,2026-03-14,2,2026-03-16,Delayed,10.4,604.5,3
O00789,2025-06-13,Delhi-W1,Delhivery,Regional,Beauty,Thursday,Festive,2025-06-18,3,2025-06-21,Delayed,2.5,1382.3,1
O00790,2025-08-27,Mumbai-W1,XpressBees,North,Electronics,Wednesday,Spring,2025-08-29,1,2025-08-30,Delayed,5.4,423.0,1
O00791,2025-11-13,Mumbai-W1,EcomExpress,Regional,Fashion,Thursday,Summer,2025-11-19,5,2025-11-24,Delayed,7.4,863.5,3
O00792,2025-12-01,Delhi-W1,BlueDart,West,Home,Saturday,Spring,2025-12-05,3,2025-12-08,Delayed,28.7,1019.9,1
O00793,2025-01-18,Kolkata-W1,EcomExpress,West,Fashion,Sunday,Monsoon,2025-01-23,4,2025-01-27,Delayed,5.7,1088.9,1
O00794,2025-03-12,Delhi-W1,XpressBees,Local,Beauty,Friday,Festive,2025-03-17,4,2025-03-21,Delayed,3.9,1684.6,2
O00795,2025-06-24,Hyderabad-W1,DTDC,Regional,Sports,Saturday,Monsoon,2025-06-26,1,2025-06-27,Delayed,2.9,1192.4,2
O00796,2025-12-05,Delhi-W1,Delhivery,Regional,Sports,Monday,Spring,2025-12-07,2,2025-12-09,Delayed,2.5,1416.4,3
O00797,2025-09-05,Bengaluru-W1,Delhivery,West,Home,Monday,Winter,2025-09-11,1,2025-09-12,Delayed,29.3,1049.5,1
O00798,2025-07-12,Kolkata-W1,XpressBees,North,Beauty,Tuesday,Monsoon,2025-07-19,0,2025-07-19,On Time,9.9,1501.3,2
O00799,2026-02-23,Bengaluru-W1,BlueDart,North,Electronics,Monday,Festive,2026-02-27,5,2026-03-04,Delayed,4.2,478.3,1
O00800,2025-11-21,Delhi-W1,EcomExpress,East,Electronics,Sunday,Monsoon,2025-11-26,3,2025-11-29,Delayed,19.5,381.7,3
O00801,2025-11-02,Kolkata-W1,DTDC,North,Sports,Tuesday,Summer,2025-11-08,2,2025-11-10,Delayed,25.0,1667.7,1
O00802,2025-07-23,Bengaluru-W1,BlueDart,Regional,Beauty,Monday,Monsoon,2025-07-29,1,2025-07-30,Delayed,4.4,1249.8,1
O00803,2025-05-03,Bengaluru-W1,XpressBees,Local,Beauty,Monday,Spring,2025-05-05,0,2025-05-05,On Time,6.4,1210.4,1
O00804,2026-07-24,Kolkata-W1,XpressBees,North,Home,Thursday,Monsoon,2026-07-29,3,2026-08-01,Delayed,17.7,843.8,3
O00805,2026-03-23,Kolkata-W1,Delhivery,West,Electronics,Thursday,Festive,2026-03-26,5,2026-03-31,Delayed,13.7,681.2,1
O00806,2026-05-06,Mumbai-W1,DTDC,West,Home,Friday,Monsoon,2026-05-13,3,2026-05-16,Delayed,7.9,1002.5,2
O00807,2026-03-09,Kolkata-W1,BlueDart,East,Fashion,Saturday,Monsoon,2026-03-16,4,2026-03-20,Delayed,18.0,221.4,1
O00808,2025-05-08,Delhi-W1,Delhivery,East,Beauty,Wednesday,Festive,2025-05-10,3,2025-05-13,Delayed,2.4,821.2,3
O00809,2026-07-02,Hyderabad-W1,DTDC,Regional,Electronics,Friday,Monsoon,2026-07-07,1,2026-07-08,Delayed,3.7,822.4,1
O00810,2025-02-16,Mumbai-W1,EcomExpress,North,Home,Monday,Festive,2025-02-22,4,2025-02-26,Delayed,5.1,971.3,1
O00811,2026-05-20,Kolkata-W1,EcomExpress,North,Sports,Friday,Spring,2026-05-27,2,2026-05-29,Delayed,4.7,1144.3,1
O00812,2025-04-25,Hyderabad-W1,Delhivery,East,Fashion,Thursday,Festive,2025-05-01,5,2025-05-06,Delayed,1.3,1723.4,1
O00813,2026-02-20,Mumbai-W1,BlueDart,North,Home,Saturday,Spring,2026-02-24,0,2026-02-24,On Time,6.7,1175.6,1
O00814,2025-08-11,Delhi-W1,DTDC,Regional,Sports,Monday,Spring,2025-08-14,1,2025-08-15,Delayed,12.5,1591.3,1
O00815,2026-05-18,Hyderabad-W1,EcomExpress,Local,Electronics,Monday,Festive,2026-05-20,4,2026-05-24,Delayed,14.9,1003.6,1
O00816,2025-04-06,Kolkata-W1,EcomExpress,West,Electronics,Friday,Monsoon,2025-04-13,2,2025-04-15,Delayed,14.2,1130.3,1
O00817,2025-04-17,Kolkata-W1,BlueDart,Regional,Fashion,Saturday,Summer,2025-04-21,2,2025-04-23,Delayed,17.0,130.4,2
O00818,2025-02-01,Delhi-W1,Delhivery,North,Sports,Sunday,Festive,2025-02-05,4,2025-02-09,Delayed,11.6,244.2,1
O00819,2026-05-08,Mumbai-W1,XpressBees,Regional,Beauty,Tuesday,Monsoon,2026-05-11,3,2026-05-14,Delayed,5.9,1045.5,1
O00820,2025-03-07,Hyderabad-W1,DTDC,West,Electronics,Sunday,Spring,2025-03-09,0,2025-03-09,On Time,1.9,715.3,1
O00821,2025-06-28,Delhi-W1,EcomExpress,South,Beauty,Wednesday,Winter,2025-06-30,2,2025-07-02,Delayed,1.9,1438.9,1
O00822,2026-03-19,Mumbai-W1,XpressBees,West,Beauty,Saturday,Summer,2026-03-25,0,2026-03-25,On Time,9.5,980.0,1
O00823,2026-07-03,Bengaluru-W1,BlueDart,West,Home,Friday,Monsoon,2026-07-05,1,2026-07-06,Delayed,4.4,1588.7,1
O00824,2025-07-20,Bengaluru-W1,Delhivery,South,Home,Sunday,Summer,2025-07-24,1,2025-07-25,Delayed,9.2,1750.3,1
O00825,2025-02-18,Mumbai-W1,DTDC,North,Electronics,Friday,Winter,2025-02-24,1,2025-02-25,Delayed,3.4,270.0,1
O00826,2025-09-20,Kolkata-W1,BlueDart,North,Beauty,Wednesday,Winter,2025-09-22,1,2025-09-23,Delayed,19.1,713.7,1
O00827,2025-05-13,Kolkata-W1,Delhivery,Local,Home,Monday,Winter,2025-05-16,0,2025-05-16,On Time,6.9,1198.6,2
O00828,2025-12-10,Bengaluru-W1,BlueDart,West,Sports,Monday,Festive,2025-12-14,4,2025-12-18,Delayed,7.3,553.4,2
O00829,2025-06-25,Kolkata-W1,EcomExpress,Regional,Sports,Tuesday,Summer,2025-06-30,5,2025-07-05,Delayed,7.7,484.3,2
O00830,2026-01-26,Kolkata-W1,EcomExpress,Local,Sports,Friday,Festive,2026-01-29,6,2026-02-04,Delayed,0.4,1465.7,1
O00831,2025-01-11,Mumbai-W1,XpressBees,North,Sports,Wednesday,Winter,2025-01-14,1,2025-01-15,Delayed,17.8,1764.8,1
O00832,2025-07-20,Mumbai-W1,BlueDart,North,Beauty,Friday,Monsoon,2025-07-22,6,2025-07-28,Delayed,3.8,1394.0,1
O00833,2025-01-03,Kolkata-W1,EcomExpress,East,Sports,Thursday,Winter,2025-01-09,3,2025-01-12,Delayed,7.9,945.0,1
O00834,2025-08-02,Mumbai-W1,Delhivery,Local,Beauty,Friday,Festive,2025-08-08,8,2025-08-16,Delayed,9.0,799.3,2
O00835,2025-11-03,Hyderabad-W1,XpressBees,North,Electronics,Friday,Winter,2025-11-07,0,2025-11-07,On Time,4.8,973.7,1
O00836,2026-06-28,Bengaluru-W1,DTDC,South,Electronics,Thursday,Winter,2026-06-30,0,2026-06-30,On Time,12.7,835.8,1
O00837,2026-07-14,Hyderabad-W1,BlueDart,East,Sports,Thursday,Festive,2026-07-20,3,2026-07-23,Delayed,16.5,907.7,3
O00838,2025-11-23,Hyderabad-W1,EcomExpress,Regional,Sports,Sunday,Festive,2025-11-30,6,2025-12-06,Delayed,1.9,370.2,3
O00839,2025-07-18,Kolkata-W1,Delhivery,East,Sports,Wednesday,Monsoon,2025-07-23,2,2025-07-25,Delayed,13.6,1627.2,1
O00840,2026-08-24,Kolkata-W1,BlueDart,West,Electronics,Sunday,Festive,2026-08-31,4,2026-09-04,Delayed,1.6,1359.4,1
O00841,2025-04-19,Hyderabad-W1,Delhivery,West,Home,Monday,Monsoon,2025-04-21,2,2025-04-23,Delayed,4.8,1227.4,1
O00842,2025-10-18,Hyderabad-W1,XpressBees,Regional,Electronics,Tuesday,Spring,2025-10-20,1,2025-10-21,Delayed,5.8,1710.1,1
O00843,2025-04-18,Delhi-W1,EcomExpress,South,Sports,Sunday,Spring,2025-04-24,2,2025-04-26,Delayed,6.0,515.5,1
O00844,2026-02-12,Delhi-W1,EcomExpress,Regional,Home,Thursday,Festive,2026-02-15,5,2026-02-20,Delayed,18.3,150.7,3
O00845,2026-07-06,Bengaluru-W1,XpressBees,Local,Home,Monday,Winter,2026-07-08,0,2026-07-08,On Time,6.2,1487.9,2
O00846,2025-02-21,Hyderabad-W1,Delhivery,Regional,Fashion,Wednesday,Summer,2025-02-24,1,2025-02-25,Delayed,6.2,1797.2,2
O00847,2025-04-22,Mumbai-W1,BlueDart,Regional,Beauty,Saturday,Winter,2025-04-26,6,2025-05-02,Delayed,3.0,1043.3,1
O00848,2025-10-22,Delhi-W1,Delhivery,East,Sports,Friday,Festive,2025-10-26,3,2025-10-29,Delayed,10.5,110.6,1
O00849,2026-08-03,Kolkata-W1,BlueDart,South,Beauty,Wednesday,Monsoon,2026-08-09,3,2026-08-12,Delayed,7.5,1405.9,1
O00850,2025-07-08,Hyderabad-W1,XpressBees,Regional,Fashion,Wednesday,Winter,2025-07-12,2,2025-07-14,Delayed,11.9,137.4,3
O00851,2025-03-06,Mumbai-W1,DTDC,Local,Beauty,Thursday,Spring,2025-03-13,0,2025-03-13,On Time,3.0,974.3,1
O00852,2026-07-28,Mumbai-W1,BlueDart,East,Sports,Tuesday,Festive,2026-08-04,4,2026-08-08,Delayed,23.5,503.2,1
O00853,2026-04-10,Mumbai-W1,EcomExpress,South,Fashion,Sunday,Winter,2026-04-17,4,2026-04-21,Delayed,14.2,1647.5,3
O00854,2025-09-15,Kolkata-W1,EcomExpress,South,Beauty,Thursday,Winter,2025-09-21,2,2025-09-23,Delayed,51.9,815.1,1
O00855,2025-11-27,Delhi-W1,EcomExpress,North,Electronics,Friday,Monsoon,2025-12-03,3,2025-12-06,Delayed,8.9,1617.7,1
O00856,2026-05-16,Mumbai-W1,Delhivery,West,Home,Thursday,Monsoon,2026-05-23,1,2026-05-24,Delayed,16.0,541.9,1
O00857,2025-07-29,Delhi-W1,Delhivery,Local,Fashion,Friday,Monsoon,2025-08-01,0,2025-08-01,On Time,23.9,700.3,2
O00858,2025-03-30,Bengaluru-W1,Delhivery,West,Electronics,Thursday,Summer,2025-04-06,1,2025-04-07,Delayed,10.7,1705.1,2
O00859,2025-01-28,Kolkata-W1,EcomExpress,East,Sports,Saturday,Festive,2025-01-31,6,2025-02-06,Delayed,7.6,366.4,1
O00860,2025-08-26,Delhi-W1,BlueDart,East,Home,Tuesday,Festive,2025-08-30,4,2025-09-03,Delayed,6.1,1043.4,1
O00861,2025-12-02,Delhi-W1,EcomExpress,Local,Fashion,Saturday,Spring,2025-12-05,5,2025-12-10,Delayed,7.0,702.4,1
O00862,2025-03-04,Mumbai-W1,BlueDart,South,Home,Monday,Spring,2025-03-06,3,2025-03-09,Delayed,9.7,1394.6,1
O00863,2026-07-07,Mumbai-W1,Delhivery,Regional,Fashion,Tuesday,Festive,2026-07-12,5,2026-07-17,Delayed,7.4,237.1,2
O00864,2026-05-15,Kolkata-W1,DTDC,Local,Fashion,Sunday,Winter,2026-05-17,1,2026-05-18,Delayed,13.4,789.8,1
O00865,2026-06-25,Delhi-W1,Delhivery,East,Beauty,Thursday,Festive,2026-06-27,2,2026-06-29,Delayed,20.2,1259.6,1
O00866,2026-04-14,Hyderabad-W1,XpressBees,West,Home,Wednesday,Summer,2026-04-20,1,2026-04-21,Delayed,3.5,735.6,1
O00867,2026-08-15,Mumbai-W1,BlueDart,Local,Home,Monday,Spring,2026-08-20,0,2026-08-20,On Time,3.5,110.1,2
O00868,2025-02-20,Mumbai-W1,DTDC,South,Electronics,Wednesday,Spring,2025-02-26,1,2025-02-27,Delayed,6.3,1270.7,2
O00869,2025-04-22,Bengaluru-W1,Delhivery,North,Sports,Saturday,Spring,2025-04-25,5,2025-04-30,Delayed,1.9,908.2,1
O00870,2025-10-28,Kolkata-W1,DTDC,North,Electronics,Sunday,Festive,2025-11-04,3,2025-11-07,Delayed,22.5,25.3,1
O00871,2025-03-31,Delhi-W1,EcomExpress,Regional,Beauty,Tuesday,Spring,2025-04-03,4,2025-04-07,Delayed,17.0,1104.7,1
O00872,2025-08-17,Delhi-W1,BlueDart,Regional,Fashion,Sunday,Spring,2025-08-22,2,2025-08-24,Delayed,7.6,1656.2,2
O00873,2025-05-30,Delhi-W1,XpressBees,South,Beauty,Monday,Festive,2025-06-03,2,2025-06-05,Delayed,8.1,204.3,2
O00874,2025-05-18,Mumbai-W1,EcomExpress,West,Beauty,Saturday,Winter,2025-05-21,3,2025-05-24,Delayed,10.9,1065.3,1
O00875,2025-05-15,Kolkata-W1,DTDC,Regional,Electronics,Thursday,Spring,2025-05-17,3,2025-05-20,Delayed,4.9,1313.0,2
O00876,2026-04-02,Delhi-W1,Delhivery,North,Fashion,Wednesday,Spring,2026-04-07,0,2026-04-07,On Time,6.8,132.0,1
O00877,2026-08-24,Hyderabad-W1,BlueDart,South,Sports,Thursday,Spring,2026-08-29,1,2026-08-30,Delayed,5.1,45.6,1
O00878,2026-05-09,Bengaluru-W1,XpressBees,South,Beauty,Friday,Summer,2026-05-12,0,2026-05-12,On Time,9.0,838.2,1
O00879,2026-06-11,Bengaluru-W1,Delhivery,South,Sports,Sunday,Festive,2026-06-14,3,2026-06-17,Delayed,9.2,1425.2,1
O00880,2025-11-29,Delhi-W1,XpressBees,Local,Fashion,Monday,Spring,2025-12-05,0,2025-12-05,On Time,7.9,293.5,1
O00881,2025-12-28,Mumbai-W1,BlueDart,West,Fashion,Wednesday,Summer,2026-01-03,2,2026-01-05,Delayed,16.0,1506.8,1
O00882,2025-06-23,Bengaluru-W1,DTDC,West,Electronics,Tuesday,Winter,2025-06-25,1,2025-06-26,Delayed,8.0,1183.6,1
O00883,2026-08-25,Bengaluru-W1,XpressBees,Regional,Home,Tuesday,Winter,2026-08-30,2,2026-09-01,Delayed,8.3,601.3,1
O00884,2025-08-01,Bengaluru-W1,BlueDart,West,Electronics,Tuesday,Summer,2025-08-05,3,2025-08-08,Delayed,2.6,930.9,2
O00885,2025-12-09,Bengaluru-W1,XpressBees,East,Sports,Saturday,Winter,2025-12-13,0,2025-12-13,On Time,13.1,1738.2,1
O00886,2025-03-02,Delhi-W1,Delhivery,North,Electronics,Tuesday,Monsoon,2025-03-07,4,2025-03-11,Delayed,9.6,393.5,2
O00887,2025-03-02,Kolkata-W1,XpressBees,Regional,Fashion,Wednesday,Winter,2025-03-04,5,2025-03-09,Delayed,14.0,901.7,1
O00888,2026-06-08,Kolkata-W1,Delhivery,West,Beauty,Sunday,Monsoon,2026-06-14,0,2026-06-14,On Time,4.5,1126.0,1
O00889,2025-08-04,Mumbai-W1,Delhivery,North,Home,Sunday,Summer,2025-08-10,3,2025-08-13,Delayed,3.7,252.7,1
O00890,2026-08-12,Hyderabad-W1,BlueDart,Regional,Fashion,Sunday,Monsoon,2026-08-18,2,2026-08-20,Delayed,7.3,83.1,2
O00891,2026-08-01,Kolkata-W1,EcomExpress,East,Beauty,Saturday,Winter,2026-08-05,3,2026-08-08,Delayed,1.6,29.2,3
O00892,2026-02-27,Hyderabad-W1,XpressBees,North,Sports,Friday,Spring,2026-03-03,1,2026-03-04,Delayed,23.3,587.8,2
O00893,2026-02-27,Kolkata-W1,DTDC,East,Sports,Tuesday,Monsoon,2026-03-01,0,2026-03-01,On Time,7.2,137.7,1
O00894,2026-01-06,Kolkata-W1,Delhivery,North,Sports,Sunday,Winter,2026-01-10,1,2026-01-11,Delayed,0.9,1447.8,1
O00895,2025-07-25,Mumbai-W1,EcomExpress,Local,Electronics,Tuesday,Spring,2025-07-28,5,2025-08-02,Delayed,6.0,1795.2,2
O00896,2025-10-13,Bengaluru-W1,Delhivery,Local,Sports,Saturday,Summer,2025-10-17,1,2025-10-18,Delayed,7.7,115.0,1
O00897,2025-04-15,Mumbai-W1,EcomExpress,North,Sports,Tuesday,Summer,2025-04-21,4,2025-04-25,Delayed,20.3,781.7,1
O00898,2026-06-27,Kolkata-W1,EcomExpress,North,Electronics,Friday,Festive,2026-06-29,5,2026-07-04,Delayed,8.9,51.2,3
O00899,2025-08-30,Bengaluru-W1,DTDC,East,Beauty,Saturday,Summer,2025-09-04,2,2025-09-06,Delayed,2.8,245.5,3
O00900,2026-05-06,Bengaluru-W1,EcomExpress,West,Fashion,Saturday,Festive,2026-05-11,7,2026-05-18,Delayed,11.0,584.6,2
O00901,2026-05-13,Bengaluru-W1,DTDC,South,Home,Monday,Summer,2026-05-15,3,2026-05-18,Delayed,8.9,711.7,1
O00902,2026-03-11,Hyderabad-W1,BlueDart,North,Sports,Saturday,Summer,2026-03-14,1,2026-03-15,Delayed,7.5,1691.9,2
O00903,2026-04-29,Kolkata-W1,Delhivery,Regional,Sports,Tuesday,Summer,2026-05-04,2,2026-05-06,Delayed,6.7,715.5,3
O00904,2026-03-23,Delhi-W1,DTDC,Regional,Sports,Saturday,Festive,2026-03-29,5,2026-04-03,Delayed,15.4,895.8,3
O00905,2026-01-19,Mumbai-W1,Delhivery,Regional,Electronics,Tuesday,Festive,2026-01-24,4,2026-01-28,Delayed,8.7,445.8,1
O00906,2026-05-25,Hyderabad-W1,XpressBees,Local,Electronics,Tuesday,Monsoon,2026-05-30,4,2026-06-03,Delayed,8.3,5.2,1
O00907,2025-06-19,Mumbai-W1,BlueDart,West,Electronics,Sunday,Winter,2025-06-25,1,2025-06-26,Delayed,17.6,1619.3,1
O00908,2025-11-19,Delhi-W1,XpressBees,East,Home,Saturday,Winter,2025-11-23,1,2025-11-24,Delayed,14.3,151.7,3
O00909,2026-04-19,Bengaluru-W1,XpressBees,West,Fashion,Monday,Winter,2026-04-22,1,2026-04-23,Delayed,11.0,1735.8,3
O00910,2025-08-20,Delhi-W1,EcomExpress,Local,Sports,Tuesday,Summer,2025-08-26,3,2025-08-29,Delayed,5.2,239.9,2
O00911,2025-12-25,Mumbai-W1,EcomExpress,West,Beauty,Sunday,Winter,2025-12-31,4,2026-01-04,Delayed,7.0,1090.8,2
O00912,2025-10-02,Delhi-W1,XpressBees,West,Sports,Monday,Festive,2025-10-09,3,2025-10-12,Delayed,8.1,1798.9,1
O00913,2025-02-01,Kolkata-W1,EcomExpress,Regional,Sports,Monday,Monsoon,2025-02-03,4,2025-02-07,Delayed,3.1,253.5,3
O00914,2025-06-26,Delhi-W1,Delhivery,North,Sports,Saturday,Spring,2025-06-29,1,2025-06-30,Delayed,6.1,766.0,2
O00915,2025-03-06,Kolkata-W1,EcomExpress,Regional,Sports,Thursday,Monsoon,2025-03-10,3,2025-03-13,Delayed,8.9,1405.9,1
O00916,2025-01-27,Delhi-W1,XpressBees,West,Fashion,Sunday,Winter,2025-02-03,1,2025-02-04,Delayed,12.5,62.8,1
O00917,2026-04-24,Kolkata-W1,EcomExpress,North,Beauty,Thursday,Winter,2026-04-30,2,2026-05-02,Delayed,12.2,1243.2,3
O00918,2025-09-25,Kolkata-W1,EcomExpress,East,Electronics,Tuesday,Festive,2025-10-02,4,2025-10-06,Delayed,2.1,149.3,1
O00919,2026-08-20,Delhi-W1,DTDC,South,Beauty,Wednesday,Monsoon,2026-08-24,1,2026-08-25,Delayed,6.7,429.6,3
O00920,2025-03-07,Hyderabad-W1,DTDC,North,Sports,Thursday,Festive,2025-03-14,5,2025-03-19,Delayed,4.8,292.3,2
O00921,2025-05-13,Bengaluru-W1,XpressBees,Local,Beauty,Sunday,Festive,2025-05-20,2,2025-05-22,Delayed,1.8,1633.7,3
O00922,2026-01-01,Bengaluru-W1,Delhivery,Regional,Sports,Saturday,Spring,2026-01-08,3,2026-01-11,Delayed,7.9,328.9,1
O00923,2025-03-23,Bengaluru-W1,BlueDart,Regional,Beauty,Sunday,Festive,2025-03-29,4,2025-04-02,Delayed,6.0,77.6,3
O00924,2025-11-24,Kolkata-W1,BlueDart,West,Home,Saturday,Festive,2025-11-30,3,2025-12-03,Delayed,8.7,1059.8,2
O00925,2025-04-08,Bengaluru-W1,XpressBees,West,Beauty,Thursday,Spring,2025-04-10,4,2025-04-14,Delayed,12.3,626.4,1
O00926,2026-08-08,Kolkata-W1,Delhivery,West,Electronics,Wednesday,Summer,2026-08-13,4,2026-08-17,Delayed,10.9,733.2,2
O00927,2025-11-23,Hyderabad-W1,Delhivery,West,Electronics,Friday,Summer,2025-11-26,0,2025-11-26,On Time,25.3,218.7,1
O00928,2026-06-26,Delhi-W1,Delhivery,Regional,Beauty,Tuesday,Spring,2026-06-28,1,2026-06-29,Delayed,9.6,1348.1,2
O00929,2025-05-05,Delhi-W1,DTDC,North,Beauty,Sunday,Festive,2025-05-09,3,2025-05-12,Delayed,19.8,1084.8,1
O00930,2025-07-29,Kolkata-W1,XpressBees,East,Fashion,Friday,Winter,2025-08-05,0,2025-08-05,On Time,3.8,658.8,3
O00931,2025-05-13,Kolkata-W1,BlueDart,North,Beauty,Friday,Monsoon,2025-05-19,2,2025-05-21,Delayed,10.8,313.0,1
O00932,2026-05-18,Hyderabad-W1,Delhivery,Local,Electronics,Monday,Winter,2026-05-25,1,2026-05-26,Delayed,5.2,1070.2,3
O00933,2025-06-06,Bengaluru-W1,XpressBees,Regional,Home,Monday,Winter,2025-06-12,1,2025-06-13,Delayed,7.2,1402.6,1
O00934,2026-07-13,Hyderabad-W1,BlueDart,North,Electronics,Tuesday,Festive,2026-07-16,3,2026-07-19,Delayed,14.5,565.8,2
O00935,2026-01-17,Delhi-W1,DTDC,Regional,Fashion,Wednesday,Monsoon,2026-01-19,4,2026-01-23,Delayed,7.2,51.4,1
O00936,2025-01-22,Delhi-W1,EcomExpress,Local,Beauty,Monday,Monsoon,2025-01-24,3,2025-01-27,Delayed,16.2,389.7,3
O00937,2026-08-18,Bengaluru-W1,BlueDart,South,Home,Sunday,Summer,2026-08-22,0,2026-08-22,On Time,5.3,1229.9,1
O00938,2026-02-23,Delhi-W1,BlueDart,South,Electronics,Sunday,Spring,2026-02-25,2,2026-02-27,Delayed,3.7,1780.4,1
